country,year,party_id,party,vote,seat,epvote,family,lrgen,lrecon,eu_position,eu_foreign,eu_intmark,spendvtax,deregulation,redistribution,civlib_laworder,sociallifestyle,religious_principles,immigrate_policy,multiculturalism,ethnic_minorities,regions,environment,nationalism,region,leftgen,rightgen,leftecon,rightecon
6,2014,605,EELV,5.5,2.9,9.0,7,-1.916666746139526,-1.75,8.690476417541504,8.14814805984497,5.0,8.0,2.272727251052856,8.0,1.545454502105713,9.454545438289642,1.818181872367859,2.099999904632568,8.181818100000001,8.600000023841858,8.2,9.18181819,1.5454545,West,1.916666746139526,0.0,1.75,0.0
6,2014,609,UMP,27.1,33.6,20.8,2,2.6666665077209473,2.3333334922790527,7.380952040354409,6.851851940155029,8.055555820465088,2.909090995788574,7.545454502105713,2.545454502105713,7.363636493682861,3.3636364936828613,5.727272510528564,7.599999904632568,1.5454550000000005,2.6363635063171387,4.3000002,2.5454545,7.3636365,West,0.0,2.6666665077209473,0.0,2.3333334922790527
6,2014,610,FN,13.6,0.3,24.9,1,4.636363983154297,0.9090909957885742,0.3571428855260217,0.625,0.6944443782170616,4.5,3.636363744735718,4.909090995788574,9.199999809265137,2.0,3.636363744735718,9.800000190734863,0.2727269999999997,0.09090900421142578,2.0,2.4545455,8.818182,West,0.0,4.636363983154297,0.0,0.9090909957885742
6,2014,612,MPF,0.23,0.0,0.0,1,4.100000381469728,3.0,0.3846154610315966,0.625,1.21212124824524,2.4444446563720703,4.599999904632568,2.857142925262451,9.11111068725586,1.3000001907348633,7.55555534362793,9.55555534362793,0.6000004000000008,0.5714282989501953,2.5,3.4285712000000004,8.5,West,0.0,4.100000381469728,0.0,3.0
6,2014,613,MODEM,1.8,0.3,5.7,3,0.9090909957885742,1.454545497894287,9.35897429784139,8.125,8.939394156138102,3.3333334922790527,6.5,4.099999904632568,5.599999904632568,5.0,5.666666507720947,6.333333492279053,3.7777776999999997,4.55555534362793,5.2222223,3.6666665,5.5,West,0.0,0.9090909957885742,0.0,1.454545497894287
6,2014,621,NC,2.2,2.1,1.4,3,1.2727274894714364,1.8888888359069824,8.63636334737142,7.5,8.809523582458496,3.4285712242126456,6.714285850524902,3.5714287757873544,6.0,4.142857074737549,5.428571224212646,6.666666507720947,3.8571429000000004,4.166666507720947,4.8571429,3.4285712000000004,6.0,West,0.0,1.2727274894714364,0.0,1.8888888359069824
6,2014,622,PRV,1.2,1.0,1.4,3,1.1428570747375488,1.5,8.333333333333334,6.9999996821085615,9.166666666666666,3.6666665077209473,5.833333492279053,4.0,5.666666507720947,5.166666507720947,3.833333253860474,6.400000095367432,3.8333335,4.199999809265137,5.5,3.3333335,5.8333335,West,0.0,1.1428570747375488,0.0,1.5
6,2014,623,AC,0.6,0.3,1.4,3,1.5999999046325684,1.8000001907348633,9.333333174387613,6.666666666666667,9.166666666666666,3.8000001907348633,6.199999809265137,4.0,6.199999809265137,4.800000190734863,5.599999904632568,6.5,4.0,4.25,5.0,3.0,5.8000002,West,0.0,1.5999999046325684,0.0,1.8000001907348633
6,2014,624,PG,0.7,0.2,2.1,6,-3.299999952316284,-3.888888835906982,1.80555542310079,2.61904756228129,1.6666666666666667,9.100000023841858,0.5,9.300000011920929,2.555555582046509,7.799999952316284,0.6000000238418579,2.375,6.7,7.375,5.5555553,5.625,2.5,West,3.299999952316284,0.0,3.888888835906982,0.0
6,2014,625,Ensemble,0.0,0.0,0.0,6,-2.5,-2.666666746139526,3.75,4.166666666666667,4.166666666666667,7.625,2.0,8.0,4.142857074737549,6.75,1.625,4.833333492279053,5.1999998,5.5,6.4000001,5.2857141,4.0,West,2.5,0.0,2.666666746139526,0.0
6,2019,601,PCF,2.72,1.9,2.49,6,-3.875,-3.875,3.3333333333333335,2.99999992052714,2.333333492279053,9.625,0.25,9.5,2.5,8.375,0.1666666716337204,3.25,6.4285715,7.857142925262451,5.1666665,6.1428571000000005,2.8571429,West,3.875,0.0,3.875,0.0
6,2019,602,PS,7.44,5.7,6.19,5,-2.0,-1.875,8.541666666666666,5.833333333333333,6.333333651224772,7.875,2.0,7.75,2.0,9.125,1.166666626930237,2.75,6.7142856,7.375,6.5,6.0,2.75,West,2.0,0.0,1.875,0.0
6,2019,605,EELV,4.3,0.2,13.48,7,-2.5,-2.125,8.958333333333334,6.388889153798421,6.666666666666667,8.25,1.625,7.625,1.25,9.375,0.8333333134651184,1.625,8.4285715,8.0,7.3333333,8.375,1.25,West,2.5,0.0,2.125,0.0
6,2019,609,LR,15.77,21.2,8.48,2,2.875,3.125,7.5,2.5,8.00000031789144,1.5,8.375,2.625,7.625,2.375,5.166666507720947,7.875,1.8571424000000007,2.0,5.0,2.75,7.0,West,0.0,2.875,0.0,3.125
6,2019,610,RN,13.2,1.5,23.34,1,4.75,1.875,0.625,0.4166666666666667,1.00000003973643,4.571428775787354,4.5,6.0,9.25,2.25,5.5,9.875,0.0,0.125,5.4000001,2.75,9.625,West,0.0,4.75,0.0,1.875
6,2019,613,MoDem,4.12,7.9,0.0,3,1.125,1.25,9.523809750874838,4.44444457689921,9.333333174387613,3.7142858505249023,6.857142925262451,4.142857074737549,4.571428775787354,5.75,3.5,5.375,4.3333335,4.714285850524902,5.8000002,3.8571429000000004,4.0,West,0.0,1.125,0.0,1.25
6,2019,626,LREM,28.21,58.2,22.42,3,1.3333334922790527,1.3333334922790527,9.722222487131754,5.3333330154418945,9.166666666666666,4.5,7.833333492279053,4.166666507720947,6.0,7.5,3.5,5.666666507720947,4.4000001,6.0,5.25,4.8333335,4.0,West,0.0,1.3333334922790527,0.0,1.3333334922790527
6,2019,627,FI,11.03,3.2,6.31,6,-3.75,-4.125,3.125,1.94444457689921,2.00000007947286,9.375,0.5,9.375,1.875,9.0,0.3333333432674408,4.0,6.1428571000000005,7.75,4.8000002,6.125,2.875,West,3.75,0.0,4.125,0.0
6,2019,628,DLF,1.17,0.2,3.51,1,4.0,2.0,0.7142857710520434,0.3333334128061934,2.5,3.5,5.75,3.5999999046325684,9.0,1.6000003814697266,5.5,9.333333015441896,0.39999959999999923,0.6000003814697283,4.5,3.5,9.3999996,West,0.0,4.0,0.0,2.0
6,2024,601,PCF,1.22,9.0,2.36,6,-3.272727251052856,-3.727272748947144,3.5185186068216967,3.3333333333333335,2.5,9.0,1.285714268684387,9.0,2.833333253860474,7.70000005,0.4285714328289032,3.090909004211426,5.5555553,7.666666746139526,5.3333335,5.6666665,3.25,West,3.272727251052856,0.0,3.727272748947144,0.0
6,2024,602,PS,9.9,70.0,13.83,5,-1.545454502105713,-1.6363637447357182,8.78787914911906,5.833333333333333,7.5,8.333333373069763,3.428571462631226,7.799999952316284,2.833333253860474,8.125,1.714285731315613,3.181818246841431,6.6363637,7.666666746139526,5.5,6.6666667,2.75,West,1.545454502105713,0.0,1.6363637447357182,0.0
6,2024,605,LE/EELV,4.8,34.0,5.5,7,-2.700000047683716,-2.700000047683716,8.666666348775228,5.0,5.833333333333333,8.666666626930237,1.285714268684387,8.600000023841858,2.166666746139526,9.349999995000001,1.571428537368774,1.600000023841858,8.3,8.333333373069763,7.6666667,8.0,0.66666669,West,2.700000047683716,0.0,2.700000047683716,0.0
6,2024,609,LR,9.01,66.0,7.25,2,2.7272725105285636,2.8181819915771484,7.1212124824523935,2.5,7.5,2.6666665077209473,7.285714149475098,2.5999999046325684,7.833333492279053,3.92499995,4.285714149475098,8.363636016845703,1.8181820000000002,2.0,3.6666665,2.6666665,8.333333,West,0.0,2.7272725105285636,0.0,2.8181819915771484
6,2024,610,RN,37.06,142.0,31.37,1,3.8181819915771484,1.0,1.9696970780690517,0.0,1.6666666666666667,5.666666507720947,4.0,5.300000190734863,8.833333015441895,3.1500001,2.857142925262451,9.545454978942873,0.1818179999999998,0.6666669845581037,5.0,2.0,10.0,West,0.0,3.8181819915771484,0.0,1.0
6,2024,613,MoDem,5.096,33.0,3.34,3,0.36363649368286133,0.6999998092651367,9.696969985961914,5.833333333333333,8.75,4.666666507720947,6.714285850524902,4.5,3.833333253860474,6.4000001,3.285714387893677,4.666666507720947,4.6999998,4.333333492279053,5.25,4.3333335,3.3333333,West,0.0,0.36363649368286133,0.0,0.6999998092651367
6,2024,626,RE,15.41,98.0,9.02,3,1.2727274894714364,1.1818180084228516,8.78787914911906,5.833333333333333,9.166666666666666,3.5,7.0,3.8000001907348633,5.800000190734863,7.225,2.5,5.727272510528564,4.3636365,5.0,5.0,4.3333335,4.0,West,0.0,1.2727274894714364,0.0,1.1818180084228516
6,2024,627,FI,11.19,79.0,9.89,6,-4.181818187236786,-4.090909063816071,3.3333333333333335,2.5,3.75,9.0,0.6666666865348816,9.0,2.0,8.875,2.285714387893677,1.545454502105713,8.5454545,8.666666626930237,5.0,6.6666667,3.0,West,4.181818187236786,0.0,4.090909063816071,0.0
6,2024,630,REC,0.75,0.0,5.47,1,4.727272987365724,3.3333330154418945,1.0606060425440467,0.8333333333333334,3.3333333333333335,1.5,5.800000190734863,2.1111111640930176,9.5,0.8249997999999996,5.857142925262451,9.666666984558104,0.1818179999999998,0.3333330154418963,0.5,2.1666665,10.0,West,0.0,4.727272987365724,0.0,3.3333330154418945
6,2024,631,Horizons,4.018,26.0,2.18,3,1.5999999046325684,1.8000001907348633,9.074074427286783,6.666666666666667,9.583333333333334,3.0,7.428571224212646,3.5999999046325684,5.5,5.5250001,3.0,6.0,3.6999997999999996,4.0,4.5,3.6666665,5.0,West,0.0,1.5999999046325684,0.0,1.8000001907348633
7,1999,701,FF,39.3,46.4,38.6,2,1.5,0.33333349227905273,8.055555820465088,4.722222089767457,,,,,,,,,,,,,,North,0.0,1.5,0.0,0.33333349227905273
7,1999,702,FG,28.0,32.5,24.6,4,1.5,1.3333334922790527,9.166666666666666,8.333333333333334,,,,,,,,,,,,,,North,0.0,1.5,0.0,1.3333334922790527
7,1999,703,LP,10.4,10.2,8.7,5,-1.0,-1.333333253860474,7.5,2.5,,,,,,,,,,,,,,North,1.0,0.0,1.333333253860474,0.0
7,1999,705,GREENS,2.8,1.2,6.7,7,-2.666666746139526,-2.5,2.2222220897674565,0.8333333333333334,,,,,,,,,,,,,,North,2.666666746139526,0.0,2.5,0.0
7,1999,706,PD,4.7,2.4,0.0,3,3.0,3.1666669845581055,9.444444179534912,8.611110846201578,,,,,,,,,,,,,,North,0.0,3.0,0.0,3.1666669845581055
7,1999,707,SF,2.6,0.6,6.3,8,-2.5,-2.666666746139526,2.7777779102325435,0.27777771155039505,,,,,,,,,,,,,,North,2.5,0.0,2.666666746139526,0.0
7,1999,708,SP,0.7,0.6,0.8,6,-3.666666626930237,-3.5,0.6666666269302368,0.8333333333333334,,,,,,,,,,,,,,North,3.666666626930237,0.0,3.5,0.0
7,2002,701,FF,41.5,48.8,38.6,2,0.6299999999999999,0.25,7.716666666666666,4.166666666666667,5.95,,,,,,,,,,,,,North,0.0,0.6299999999999999,0.0,0.25
7,2002,702,FG,22.5,18.7,24.6,4,0.8799999999999999,0.3799999999999999,9.383333333333333,7.083333333333333,6.8999999999999995,,,,,,,,,,,,,North,0.0,0.8799999999999999,0.0,0.3799999999999999
7,2002,703,Lab,10.8,12.7,8.7,5,-1.75,-2.0,6.883333333333333,2.5,4.766666666666667,,,,,,,,,,,,,North,1.75,0.0,2.0,0.0
7,2002,705,GP,3.8,3.6,6.7,7,-2.87,-2.87,2.9166666666666665,0.6333333333333332,1.9000000000000004,,,,,,,,,,,,,North,2.87,0.0,2.87,0.0
7,2002,706,PD,4.0,4.8,0.0,3,2.75,3.25,7.716666666666666,6.883333333333333,7.1499999999999995,,,,,,,,,,,,,North,0.0,2.75,0.0,3.25
7,2002,707,SF,6.5,3.0,6.3,8,-2.25,-3.25,1.6666666666666667,0.21666666666666648,1.6666666666666667,,,,,,,,,,,,,North,2.25,0.0,3.25,0.0
7,2006,701,FF,41.5,48.8,29.5,2,1.2000000000000002,1.2999999999999998,8.5,6.0,8.166666666666666,3.9000000953674316,6.670000076293945,4.559999942779541,6.21999979019165,4.0,6.0,5.5,3.7800002,4.75,3.7800002,,,North,0.0,1.2000000000000002,0.0,1.2999999999999998
7,2006,702,FG,22.5,18.7,27.8,4,1.5999999999999996,1.9000000000000004,9.166666666666666,7.400000000000001,8.5,3.9000000953674316,6.78000020980835,4.0,6.78000020980835,4.5,5.590000152587891,5.5,4.0,4.75,3.7800002,,,North,0.0,1.5999999999999996,0.0,1.9000000000000004
7,2006,703,Lab,10.8,12.7,10.6,5,-0.9000000000000004,-1.2000000000000002,7.666666666666667,5.5,6.0,6.700000047683716,3.779999971389771,6.670000076293945,3.779999971389771,7.299999952316284,2.670000076293945,4.380000114440918,6.0,6.75,4.6700001,,,North,0.9000000000000004,0.0,1.2000000000000002,0.0
7,2006,705,GP,3.8,3.6,4.3,7,-2.2,-2.3,3.5,1.4833333333333332,4.666666666666667,8.399999976158142,2.75,8.25,2.670000076293945,7.799999952316284,1.889999985694885,3.140000104904175,6.5599999,7.119999885559082,6.779999999999999,,,North,2.2,0.0,2.3,0.0
7,2006,706,PD,4.0,4.8,0.0,3,3.0999999999999996,3.5,7.833333333333333,7.400000000000001,9.166666666666666,1.6000003814697266,8.779999732971191,2.6700000762939453,7.21999979019165,6.599999904632568,3.220000028610229,6.25,3.8899999000000003,4.25,4.7800002,,,North,0.0,3.0999999999999996,0.0,3.5
7,2006,707,SF,6.5,3.0,11.1,8,-3.0,-3.0,2.8333333333333335,1.0000000000000002,3.5,8.200000047683716,2.329999923706055,7.670000076293945,3.109999895095825,6.0,2.890000104904175,3.710000038146973,5.8600001,6.5,5.3299999,,,North,3.0,0.0,3.0,0.0
7,2010,701,FF,41.56,47.0,24.1,2,2.25,2.125,8.958333333333334,6.111110846201579,7.380952040354409,3.5,6.375,3.0,6.875,3.875,6.285714149475098,7.0,4.0,3.8333334922790527,4.8571429,3.1428570999999996,,North,0.0,2.25,0.0,2.125
7,2010,702,FG,27.32,30.7,29.1,4,2.25,2.5,9.166666666666666,6.666666666666667,7.857143084208171,3.25,6.625,3.375,7.142857074737549,4.25,6.0,7.0,4.0,3.8333334922790527,4.8571429,3.0,,North,0.0,2.25,0.0,2.5
7,2010,703,LAB,10.13,12.0,13.9,5,-1.125,-1.5,8.125,4.44444457689921,5.952381292978924,7.0,3.875,6.375,5.285714149475098,6.0,4.0,4.875,6.0,5.666666507720947,5.0,5.2857141,,North,1.125,0.0,1.5,0.0
7,2010,705,GP,4.69,3.6,1.9,7,-1.5,-1.714285850524902,6.666666666666667,2.38095243771871,4.761904875437419,6.875,3.142857074737549,6.625,3.857142925262451,7.75,2.714285612106323,4.428571224212646,6.8333333,7.0,7.1428571000000005,9.0,,North,1.5,0.0,1.714285850524902,0.0
7,2010,707,SF,6.94,2.4,11.2,8,-2.875,-2.875,2.7083333333333335,0.4761904478073116,2.38095243771871,8.375,2.142857074737549,8.125,4.428571224212646,5.125,4.428571224212646,4.857142925262451,6.1666667,5.857142925262451,6.6666667,4.7142859,,North,2.875,0.0,2.875,0.0
7,2010,708,SP,0.64,0.0,2.7,6,-3.75,-3.5,2.38095243771871,0.9523808956146232,2.2222220897674565,9.25,1.714285731315613,8.875,3.428571462631226,7.625,2.714285612106323,3.714285612106323,6.8333333,7.166666746139526,6.4000001,5.5,,North,3.75,0.0,3.5,0.0
7,2014,701,FF,17.5,11.5,22.3,2,0.875,0.75,7.592592239379883,5.714285373687743,9.047618707021076,4.285714149475098,5.333333492279053,3.5714287757873544,6.199999809265137,3.0,5.428571224212646,6.0,5.0,2.5,3.8000002000000004,3.7142859,7.3333335,North,0.0,0.875,0.0,0.75
7,2014,702,FG,36.1,46.1,22.3,4,1.625,2.125,9.074074427286783,5.952381292978924,9.047618707021076,3.4285712242126456,6.333333492279053,2.857142925262451,6.800000190734863,4.5,4.857142925262451,6.166666507720947,5.0,2.5,3.1999997999999996,3.5714287999999996,6.1666665,North,0.0,1.625,0.0,2.125
7,2014,703,Lab,19.5,22.4,5.3,5,-0.875,-0.875,8.14814805984497,5.0,7.380952040354409,5.857142925262451,4.833333492279053,6.142857074737549,4.599999904632568,6.833333253860474,2.857142925262451,5.166666507720947,5.0,7.0,3.1999997999999996,4.4285712,4.6666665,North,0.875,0.0,0.875,0.0
7,2014,705,GP,1.9,0.0,4.9,7,-1.25,-1.25,5.625,4.44444457689921,5.0,6.714285612106323,3.666666746139526,6.571428537368774,4.0,8.333333373069763,1.714285731315613,4.166666507720947,5.0,8.0,6.2,9.28571427,3.1666667,North,1.25,0.0,1.25,0.0
7,2014,707,SF,9.9,8.5,19.5,8,-2.875,-3.125,2.962962786356608,1.6666666666666667,3.05555542310079,7.857142925262451,2.333333253860474,8.142857193946838,3.0,7.0,3.0,5.199999809265137,5.0,6.5,4.75,5.5714288,8.166667,North,2.875,0.0,3.125,0.0
7,2014,708,SP,1.2,1.2,1.8,6,-4.125,-4.5,2.037037213643392,1.1111110448837282,1.94444457689921,8.428571462631226,0.8333333134651184,9.142857134342194,2.200000047683716,8.0,1.166666626930237,5.0,5.0,10.0,5.0,6.1428571000000005,3.5,North,4.125,0.0,4.5,0.0
7,2014,709,PBPA,1.0,1.2,1.4,6,-4.285714268684387,-4.571428567171097,2.0833333333333335,0.6666666269302368,1.6666666666666667,8.5,0.4000000059604645,9.333333313465118,2.200000047683716,8.399999976158142,1.0,5.0,5.0,10.0,5.0,6.6666667,3.5,North,4.285714268684387,0.0,4.571428567171097,0.0
7,2019,701,FF,24.35,31.7,16.6,2,0.4285712242126456,0.4285712242126456,8.571428457895914,4.285714228947957,9.285714626312258,5.285714149475098,5.0,5.142857074737549,5.857142925262451,5.285714149475098,6.0,4.833333492279053,4.4000001,4.400000095367432,3.5,3.7142859,5.5714288,North,0.0,0.4285712242126456,0.0,0.4285712242126456
7,2019,702,FG,25.52,36.0,29.6,4,0.8571429252624512,1.4285712242126456,8.809523582458496,6.190476417541504,9.285714626312258,4.0,5.714285850524902,4.142857074737549,6.142857074737549,6.428571462631226,5.166666507720947,4.666666507720947,5.0,4.599999904632568,3.5,3.7142859,4.7142859,North,0.0,0.8571429252624512,0.0,1.4285712242126456
7,2019,703,Lab,6.61,5.0,3.1,5,-1.428571462631226,-1.428571462631226,8.571428457895914,3.3333333333333335,8.809523582458496,7.142857074737549,3.428571462631226,6.714285612106323,4.714285850524902,7.714285612106323,2.714285612106323,3.833333253860474,6.5999999,6.0,5.1666665,5.1428571,3.4285715,North,1.428571462631226,0.0,1.428571462631226,0.0
7,2019,705,GP,2.72,1.4,11.4,7,-1.8571429252624512,-1.8571429252624512,8.095238208770752,2.8571426868438716,8.571428457895914,6.714285612106323,3.285714387893677,7.0,4.285714149475098,7.857142925262451,2.0,3.333333253860474,7.4000001,6.0,6.5,8.7142857,2.5714285,North,1.8571429252624512,0.0,1.8571429252624512,0.0
7,2019,707,SF,13.85,16.5,11.7,8,-2.428571462631226,-2.857142925262451,4.523809353510538,1.4285713434219367,6.904761791229248,7.285714387893677,2.5,7.714285612106323,6.0,6.857142925262451,2.666666746139526,4.333333492279053,6.5,6.0,5.75,4.4285712,6.1428571,North,2.428571462631226,0.0,2.857142925262451,0.0
7,2019,709,S-PBP,3.9,4.3,2.3,6,-4.199999988079071,-4.5999999940395355,1.6666666666666667,0.3333334128061934,4.666666587193807,9.0,1.0,9.0,4.800000190734863,8.399999976158142,1.0,2.75,7.0,7.0,7.6666667,5.8000002,1.5,North,4.199999988079071,0.0,4.5999999940395355,0.0
7,2019,710,DS,3.01,2.2,1.2,5,-2.0,-2.666666746139526,6.666666666666667,2.2222220897674565,8.333333333333334,8.399999976158142,2.0,7.166666746139526,4.800000190734863,8.200000047683716,1.799999952316284,3.75,7.3333333,7.0,6.6666667,5.6666665,3.0,North,2.0,0.0,2.666666746139526,0.0
7,2019,711,I4C,1.47,2.9,7.4,6,-1.75,-2.25,4.44444457689921,1.6666666666666667,6.666666666666667,7.333333253860474,2.666666746139526,6.25,5.0,7.333333253860474,2.666666746139526,5.0,5.5,6.0,6.0,5.0,5.0,North,1.75,0.0,2.25,0.0
7,2019,712,RI,2.18,0.0,0.4,4,3.0,2.5999999046325684,3.6666667461395264,3.8888887564341235,5.0,2.5,7.5,2.25,6.800000190734863,3.5999999046325684,6.0,8.399999618530273,1.5,2.0,4.3333335,2.8000002000000004,6.25,North,0.0,3.0,0.0,2.5999999046325684
7,2024,701,FF,21.9,48.0,20.4,2,0.3076925277709961,0.23076915740966797,9.102563858032227,3.3333333333333335,8.888889153798422,5.55555534362793,5.333333492279053,5.461538314819336,4.833333492279053,6.20833335,4.666666507720947,4.692307472229004,4.5454545,5.571428775787354,3.5,5.0,5.3333335,North,0.0,0.3076925277709961,0.0,0.23076915740966797
7,2024,702,FG,20.8,38.0,20.8,4,1.153846263885498,1.153846263885498,9.615384737650553,4.583333333333333,9.444444179534912,3.6666665077209473,5.666666507720947,4.384615421295166,5.666666507720947,6.83333335,4.0,4.769230842590332,4.818182,5.571428775787354,3.5,5.0,4.8333335,North,0.0,1.153846263885498,0.0,1.153846263885498
7,2024,703,Lab,4.7,11.0,3.4,5,-1.538461446762085,-1.538461446762085,8.333333333333334,2.5,6.666666666666667,7.111111164093018,3.333333253860474,7.0,3.166666746139526,8.1666667,2.0,3.307692289352417,6.7272727,6.0,6.5,6.2,3.5,North,1.538461446762085,0.0,1.538461446762085,0.0
7,2024,705,GP,3.0,1.0,5.4,7,-1.538461446762085,-1.230769157409668,8.194444179534912,2.9166666666666665,6.111110846201579,7.0,3.333333253860474,6.692307710647583,2.5,7.97916665,2.333333253860474,3.0,7.090909,6.142857074737549,7.0,7.4000001,2.6666667,North,1.538461446762085,0.0,1.230769157409668,0.0
7,2024,707,SF,19.0,39.0,11.14,8,-2.307692289352417,-2.538461446762085,5.128204822540283,0.8333333333333334,3.3333333333333335,7.888888835906982,3.0,8.230769276618958,4.400000095367432,7.16666665,3.5,5.692307472229004,4.818182,5.285714149475098,5.0,3.5999999000000003,6.8333335,North,2.307692289352417,0.0,2.538461446762085,0.0
7,2024,709,S-PBP,2.8,3.0,1.82,6,-3.923076868057251,-4.076923072338104,3.07692289352417,1.25,2.2222220897674565,8.777777791023254,1.333333373069763,9.076923072338104,3.333333253860474,8.5416667,1.5,1.833333373069763,8.375,7.166666746139526,5.5,6.0,2.5,North,3.923076868057251,0.0,4.076923072338104,0.0
7,2024,710,SD,4.8,11.0,2.95,5,-2.230769157409668,-2.153846263885498,7.307692368825276,2.5,3.8888887564341235,7.555555582046509,2.666666746139526,7.615384578704834,3.333333253860474,8.1041667,2.0,3.0,6.8181818,6.666666746139526,6.5,6.0,3.0,North,2.230769157409668,0.0,2.153846263885498,0.0
7,2024,713,Aon,3.9,2.0,3.76,2,1.5,-0.16666650772094727,3.3333333333333335,0.0,3.8888887564341235,4.5,4.0,5.636363506317139,7.666666507720947,3.04761885,7.400000095367432,7.846153736114502,2.0,4.0,5.0,3.1999997999999996,7.3333335,North,0.0,1.5,0.16666650772094727,0.0
8,1999,802,PDS,21.1,27.1,17.34,5,-2.0,-1.666666746139526,9.444444179534912,8.888889153798422,,,,,,,,,,,,,,South,2.0,0.0,1.666666746139526,0.0
8,1999,803,RC,8.6,5.6,4.27,6,-4.399999976158142,-4.5,3.3333333333333335,3.6111112435658765,,,,,,,,,,,,,,South,4.399999976158142,0.0,4.5,0.0
8,1999,805,AN,15.7,14.8,10.3,1,3.1666669845581055,-0.6666665077209473,4.44444457689921,3.6111112435658765,,,,,,,,,,,,,,South,0.0,3.1666669845581055,0.6666665077209473,0.0
8,1999,806,PRI,1.7,0.5,0.54,3,0.0,0.8000001907348633,8.055555820465088,8.666666348775228,,,,,,,,,,,,,,South,-0.0,0.0,0.0,0.8000001907348633
8,1999,807,PSDI,0.0,0.0,2.16,5,-0.5,-1.0,8.666666348775228,8.333333333333334,,,,,,,,,,,,,,South,0.5,0.0,1.0,0.0
8,1999,808,FdV,2.5,2.5,1.76,7,-1.166666746139526,-1.166666746139526,7.222222487131755,5.555555820465088,,,,,,,,,,,,,,South,1.166666746139526,0.0,1.166666746139526,0.0
8,1999,811,LN,10.1,9.4,4.49,8,2.0,3.8333330154418945,3.6111112435658765,3.3333333333333335,,,,,,,,,,,,,,South,0.0,2.0,0.0,3.8333330154418945
8,1999,814,CCD,2.9,1.0,2.59,4,1.0,0.0,8.333333333333334,6.666666666666667,,,,,,,,,,,,,,South,0.0,1.0,-0.0,0.0
8,1999,815,FI,20.6,19.5,25.17,2,1.8333334922790527,2.3333334922790527,6.388889153798421,5.3333330154418945,,,,,,,,,,,,,,South,0.0,1.8333334922790527,0.0,2.3333334922790527
8,1999,817,UD,1.7,0.5,0.0,3,0.0,0.0,6.666666666666667,7.5,,,,,,,,,,,,,,South,-0.0,0.0,-0.0,0.0
8,1999,818,CDU,2.9,1.0,2.15,4,1.3333334922790527,0.0,7.777777512868245,6.666666666666667,,,,,,,,,,,,,,South,0.0,1.3333334922790527,-0.0,0.0
8,1999,819,DEM,0.0,0.0,7.74,3,-0.6666665077209473,-0.6666665077209473,10.0,9.444444179534912,,,,,,,,,,,,,,South,0.6666665077209473,0.0,0.6666665077209473,0.0
8,1999,820,LB,0.0,0.0,8.46,9,-0.40000009536743164,3.1999998092651367,8.611110846201578,9.666666984558105,,,,,,,,,,,,,,South,0.40000009536743164,0.0,0.0,3.1999998092651367
8,1999,821,MS,0.9,0.0,1.59,1,4.666666984558104,0.16666650772094727,1.94444457689921,1.6666666666666667,,,,,,,,,,,,,,South,0.0,4.666666984558104,0.0,0.16666650772094727
8,1999,823,PPI,1.7,0.5,4.24,4,-0.16666650772094727,-1.0,9.166666666666666,8.611110846201578,,,,,,,,,,,,,,South,0.16666650772094727,0.0,1.0,0.0
8,1999,824,PsDA,0.7,0.0,0.0,8,-0.8000001907348633,-1.333333253860474,7.083333333333333,5.0,,,,,,,,,,,,,,South,0.8000001907348633,0.0,1.333333253860474,0.0
8,1999,825,RI,4.3,1.3,1.14,9,-0.16666650772094727,1.1666665077209473,9.166666666666666,9.000000158945719,,,,,,,,,,,,,,South,0.16666650772094727,0.0,0.0,1.1666665077209473
8,1999,826,SEG,0.0,0.0,0.0,9,1.0,1.4000000953674316,8.333333333333334,7.916666666666667,,,,,,,,,,,,,,South,0.0,1.0,0.0,1.4000000953674316
8,1999,827,SVP,1.7,0.5,0.5,8,0.8000001907348633,0.5,6.333333651224772,7.5,,,,,,,,,,,,,,South,0.0,0.8000001907348633,0.0,0.5
8,1999,836,PdCI,0.0,0.0,0.0,6,-2.83333325386047,-4.0,5.833333333333333,7.33333349227905,,,,,,,,,,,,,,South,2.83333325386047,0.0,4.0,0.0
8,2002,802,DS,16.6,22.7,17.34,5,-1.8599999999999999,-1.58,9.1,8.883333333333333,7.366666666666667,,,,,,,,,,,,,South,1.8599999999999999,0.0,1.58,0.0
8,2002,803,RC,5.0,1.8,4.27,6,-3.0700000000000003,-4.29,4.233333333333333,3.483333333333333,3.466666666666667,,,,,,,,,,,,,South,3.0700000000000003,0.0,4.29,0.0
8,2002,805,AN,12.0,16.3,10.3,1,2.79,0.29000000000000004,5.516666666666666,4.583333333333333,4.7,,,,,,,,,,,,,South,0.0,2.79,0.0,0.29000000000000004
8,2002,811,LN,3.9,4.9,4.49,8,2.71,2.2800000000000002,2.1833333333333336,1.95,2.3666666666666667,,,,,,,,,,,,,South,0.0,2.71,0.0,2.2800000000000002
8,2002,814,CCD,1.6,3.3,2.59,4,0.8600000000000003,0.20999999999999996,8.583333333333334,7.416666666666667,7.666666666666667,,,,,,,,,,,,,South,0.0,0.8600000000000003,0.0,0.20999999999999996
8,2002,815,FI,29.4,29.2,25.17,2,1.9299999999999997,2.9299999999999997,6.033333333333334,5.416666666666667,7.083333333333333,,,,,,,,,,,,,South,0.0,1.9299999999999997,0.0,2.9299999999999997
