country,year,party_id,party,vote,seat,epvote,family,lrgen,lrecon,eu_position,eu_foreign,eu_intmark,spendvtax,deregulation,redistribution,civlib_laworder,sociallifestyle,religious_principles,immigrate_policy,multiculturalism,ethnic_minorities,regions,environment,nationalism,mds1,mds2
27,2002,2706,UDMR,6.8,7.8,0.0,8,0.8200000000000003,1.2999999999999998,9.85,8.333333333333334,9.0,,,,,,,,,,,,,-1.9651304506569673,0.7971837166612884
27,2002,2707,CDR 2000,5.0,0.0,0.0,4,1.29,1.71,9.766666666666667,8.333333333333334,8.333333333333334,,,,,,,,,,,,,-2.003888423434463,0.4869517441886668
27,2006,2701,PSD,31.5,34.0,0.0,5,-2.0,-2.2,8.666666666666666,7.400000000000001,7.599999999999999,6.119999885559082,3.75,7.369999885559082,5.25,4.0,4.630000114440918,5.0,4.71,4.119999885559082,3.29,,,1.2848479974655806,-0.5176883233617445
27,2006,2702,PC,5.3,5.7,0.0,3,-0.21999999999999975,-0.2999999999999998,8.15,6.666666666666667,7.033333333333332,5.369999885559082,4.0,5.619999885559082,5.630000114440918,3.0,6.0,5.25,3.71,3.369999885559082,3.1399999000000003,,,-0.07470066527710748,-1.4675575679294433
27,2006,2703,PRM,13.0,14.5,0.0,1,2.0,-2.8,5.333333333333333,4.816666666666667,5.183333333333334,6.25,2.630000114440918,7.75,8.5,0.36999988555908203,7.380000114440918,8.25,1.8599996999999995,0.25,1.25,,,1.8064053278489773,-5.031305677450093
27,2006,2704,PDL,13.5,14.5,0.0,3,0.7800000000000002,0.9000000000000004,9.666666666666666,7.216666666666666,8.883333333333333,4.429999828338623,6.130000114440918,4.869999885559082,4.880000114440918,5.0,4.630000114440918,4.860000133514404,5.1399999,4.75,4.8600001,,,-1.5778275384931146,0.2610695821559045
27,2006,2705,PNL,18.0,19.3,0.0,3,1.7000000000000002,2.5,9.5,7.783333333333334,8.883333333333333,3.619999885559082,7.0,3.119999885559082,4.130000114440918,5.25,4.75,5.25,4.71,5.0,5.0,,,-2.7752878420840035,0.2996950110459357
27,2006,2706,UDMR,6.2,6.6,0.0,8,1.0,1.2199999999999998,9.333333333333334,8.133333333333333,8.7,5.119999885559082,5.130000114440918,4.75,3.380000114440918,4.619999885559082,5.880000114440918,4.25,7.5699999,10.0,9.12,,,-2.054389246433867,3.5132221920277202
27,2006,2708,FDGR,0.0,0.0,0.0,8,0.29000000000000004,1.0,9.049999999999999,7.783333333333334,8.616666666666667,5.829999923706055,5.170000076293945,5.329999923706055,4.0,5.0,4.829999923706055,4.5,6.8,8.799999952316284,8.0,,,-1.2787995450933551,2.4308355284393572
27,2010,2701,PSD,31.77,32.9,28.245,5,-2.0,-2.047619104385376,8.560605843861898,7.719298203786216,7.407407760620117,6.777777671813965,3.238095283508301,7.238095283508301,5.285714149475098,4.050000190734863,5.150000095367432,4.230769157409668,5.0769229,4.523809432983398,4.3809524,4.0526314,,-0.6607915768077158,0.8293289370379922
